z_true z_phot COR_val
0.519127 0.523372 -0.004244999999999943
0.519145 0.500192 0.018952999999999998
0.519146 0.503372 0.015773999999999955
0.519157 0.551053 -0.031896000000000035
0.519182 0.499213 0.019969000000000015
0.51921 0.513909 0.005301
0.519218 0.529353 -0.010135000000000005
0.519263 0.605446 -0.08618300000000001
0.519271 0.281572 0.23769900000000005
0.519301 0.4844 0.034901000000000015
0.519334 0.508061 0.011272999999999977
0.519336 0.477542 0.041794
0.519344 0.512218 0.007126000000000077
0.519383 0.544501 -0.025117999999999974
0.519396 0.491555 0.02784099999999995
0.519432 0.498567 0.020865000000000022
0.519433 0.496642 0.02279100000000006
0.519437 0.547576 -0.028138999999999914
0.519453 0.529058 -0.009604999999999975
0.519455 0.530428 -0.01097300000000001
0.519459 0.539872 -0.020413000000000014
0.519471 0.505239 0.014232000000000022
0.519474 0.514166 0.005307999999999979
0.519493 0.513713 0.005780000000000007
0.519522 0.516945 0.0025770000000000515
0.51959 0.540427 -0.020836999999999994
0.51961 0.539577 -0.019966999999999957
0.519627 0.526888 -0.007261000000000073
0.519652 0.277794 0.24185800000000002
0.519662 0.520162 -0.000500000000000056
0.519671 0.556625 -0.03695400000000004
0.519711 0.527505 -0.007793999999999968
0.519738 0.517327 0.002411000000000052
0.51976 0.52337 -0.003610000000000002
0.519771 0.531469 -0.011697999999999986
0.519772 0.510869 0.008902999999999994
0.519773 0.514273 0.00550000000000006
0.519796 0.526636 -0.006839999999999957
0.519804 0.492369 0.027435000000000043
0.51981 0.506866 0.012943999999999956
0.519831 0.495621 0.024210000000000065
0.519846 0.547318 -0.02747199999999994
0.519861 0.361662 0.15819900000000003
0.519919 0.520301 -0.00038199999999999346
0.519919 0.520424 -0.0005049999999999777
0.519922 0.56601 -0.04608800000000002
0.519938 0.511512 0.008426000000000045
0.519956 0.524606 -0.004650000000000043
0.519962 0.534833 -0.014870999999999968
0.519979 0.518406 0.0015729999999999356
0.519984 0.535433 -0.015449000000000046
0.519991 0.446949 0.073042
0.520007 0.55094 -0.03093299999999999
0.520062 0.571124 -0.05106199999999994
0.520085 0.500428 0.019657000000000036
0.520086 0.520094 -7.999999999896978e-06
0.520088 0.517592 0.0024959999999999427
0.520109 0.550205 -0.03009600000000001
0.520134 0.514018 0.00611600000000001
0.520147 0.501395 0.01875199999999999
0.520196 0.539724 -0.01952799999999999
0.520227 0.530158 -0.009931000000000023
0.520245 0.50557 0.014674999999999994
0.520251 0.526604 -0.006352999999999942
0.520262 0.27116 0.249102
0.520271 0.51279 0.007481000000000071
0.520275 0.378667 0.14160800000000007
0.520281 0.476423 0.04385800000000001
0.520288 0.521924 -0.0016360000000000818
0.520378 0.50718 0.013198000000000043
0.520405 0.514102 0.0063030000000000586
0.520408 0.528888 -0.008480000000000043
0.520417 0.538173 -0.017755999999999994
0.520436 0.52852 -0.00808399999999998
0.52044 0.53614 -0.015699999999999936
0.520443 0.540517 -0.020074000000000036
0.520463 0.620619 -0.10015600000000002
0.520467 0.508893 0.011573999999999973
0.520483 0.52368 -0.0031970000000000054
0.520494 0.543592 -0.023097999999999952
0.520507 0.524004 -0.0034969999999999724
0.520516 0.515843 0.004672999999999927
0.520528 0.497852 0.022675999999999974
0.520534 0.503568 0.016966000000000037
0.520576 0.218938 0.3016380000000001
0.520587 0.501112 0.01947500000000002
0.520594 0.517223 0.003371000000000013
0.520621 0.501207 0.019414000000000042
0.520634 0.512627 0.008006999999999986
0.520637 0.48747 0.033167
0.520643 0.518896 0.001746999999999943
0.520647 0.516345 0.004301999999999917
0.520695 0.515195 0.00550000000000006
0.520706 0.508962 0.011743999999999977
0.520715 0.545935 -0.02521999999999991
0.52073 0.535788 -0.015058000000000016
0.520755 0.522055 -0.0013000000000000789
0.52076 0.526488 -0.005727999999999955
0.52077 0.501837 0.018932999999999978
0.520771 0.524354 -0.003583000000000003
0.520784 0.535337 -0.014552999999999927
0.520841 0.550116 -0.02927500000000005
0.520845 0.516609 0.0042360000000000175
0.520851 0.540053 -0.019202000000000052
0.520859 0.52858 -0.007721000000000089
0.5209 0.490826 0.030074000000000045
0.521032 0.5246 -0.0035679999999999046
0.521037 0.470796 0.05024099999999998
0.521051 0.525149 -0.004097999999999935
0.521058 0.529637 -0.008579000000000003
0.521061 0.497973 0.023087999999999997
0.521067 0.4861 0.03496699999999997
0.521106 0.527369 -0.0062630000000000186
0.52112 0.495431 0.025689000000000017
0.521135 0.523104 -0.0019689999999999985
0.521174 0.564265 -0.04309099999999999
0.521184 0.284328 0.23685599999999996
0.521191 0.512845 0.008345999999999965
0.521224 0.510123 0.011101000000000028
0.521231 0.517267 0.0039639999999999675
0.521268 0.536129 -0.014861000000000013
0.521307 0.526604 -0.005296999999999996
0.521323 0.511092 0.01023099999999999
0.521327 0.510736 0.010591000000000017
0.521341 0.522229 -0.0008879999999999999
0.52135 0.519945 0.0014049999999999896
0.521357 0.528022 -0.006665000000000032
0.521361 0.505501 0.015859999999999985
0.521364 0.501841 0.019523000000000068
0.521369 0.529304 -0.007935000000000025
0.521373 0.367324 0.154049
0.521376 0.495443 0.02593299999999993
0.521381 0.536772 -0.015391000000000044
0.52142 0.306342 0.215078
0.521454 0.51093 0.010523999999999978
0.521465 0.500192 0.021272999999999986
0.521478 0.530797 -0.009318999999999966
0.521495 0.508074 0.013421000000000016
0.521498 0.465938 0.05556
0.521524 0.43795 0.08357399999999998
0.52153 0.500548 0.020982000000000056
0.521534 0.515171 0.0063630000000000075
0.521549 0.616771 -0.09522199999999992
0.521556 0.348053 0.17350300000000002
0.5216 0.373607 0.14799299999999993
0.521603 0.519631 0.001972000000000085
0.521612 0.527961 -0.006349000000000049
0.521633 0.501566 0.020067000000000057
0.521643 0.542707 -0.021064000000000083
0.521652 0.503913 0.01773899999999995
0.521675 0.493435 0.028239999999999987
0.521678 0.560493 -0.038815000000000044
0.521687 0.525448 -0.0037610000000000143
0.5217 0.524232 -0.0025319999999999787
0.521703 0.542666 -0.020962999999999954
0.521708 0.535924 -0.014216000000000006
0.521716 0.552934 -0.03121800000000008
0.521718 0.531992 -0.010274000000000005
0.521719 0.497986 0.02373300000000006
0.521721 0.30194 0.219781
0.521755 0.529811 -0.008056000000000063
0.52176 0.529698 -0.007938
0.521795 0.519947 0.0018479999999999608
0.521822 0.51875 0.0030719999999999636
0.521829 0.512017 0.009811999999999932
0.521835 0.492137 0.029698000000000058
0.521848 0.534306 -0.012457999999999969
0.521894 0.524274 -0.0023800000000000487
0.521899 0.524921 -0.003021999999999969
0.5219 0.508862 0.013037999999999994
0.521913 0.528116 -0.00620300000000007
0.521913 0.500387 0.021525999999999934
0.521932 0.508637 0.013294999999999946
0.521939 0.522974 -0.0010350000000000081
0.521957 0.348053 0.173904
0.521983 0.506519 0.015463999999999922
0.522003 0.521909 9.40000000000385e-05
0.522013 0.539548 -0.01753500000000008
0.522081 0.533063 -0.010981999999999936
0.522096 0.475641 0.046455000000000024
0.522097 0.340026 0.18207100000000004
0.52211 0.522133 -2.2999999999995246e-05
0.522112 0.566588 -0.04447599999999996
0.522138 0.469925 0.05221300000000001
0.522139 0.287438 0.234701
0.52215 0.509417 0.012732999999999994
0.522175 0.488787 0.03338799999999992
0.522185 0.523314 -0.0011289999999999356
0.522192 0.49581 0.026382000000000017
0.522195 0.516416 0.005778999999999979
0.522217 0.500693 0.021523999999999988
0.522224 0.500265 0.021959000000000062
0.522298 0.508816 0.013481999999999994
0.522298 0.500765 0.021533000000000024
0.522325 0.501512 0.02081300000000008
0.522329 0.468313 0.054016000000000064
0.522339 0.512331 0.010008000000000017
0.522345 0.479059 0.043285999999999936
0.522346 0.559495 -0.03714899999999999
0.522374 0.552422 -0.030047999999999964
0.522402 0.521559 0.0008430000000000382
0.522429 0.472238 0.05019100000000004
0.522458 0.523076 -0.0006180000000000074
0.522475 0.496946 0.025529000000000024
0.522476 0.556686 -0.03420999999999996
0.522518 0.528442 -0.005923999999999929
0.522567 0.45722 0.06534699999999999
0.522574 0.549956 -0.027382000000000017
0.522575 0.520438 0.0021370000000000555
0.522599 0.543024 -0.020424999999999915
0.522616 0.536246 -0.013630000000000031
0.522648 0.504229 0.018418999999999963
0.522658 0.533532 -0.01087400000000005
0.522679 0.456859 0.06581999999999999
0.522711 0.513702 0.009009000000000045
0.522715 0.499454 0.02326100000000003
0.522753 0.520777 0.0019759999999999778
0.522756 0.526267 -0.003511000000000042
0.522774 0.366104 0.15666999999999998
0.522779 0.174676 0.348103
0.522786 0.515683 0.0071029999999999704
0.522802 0.534853 -0.012051000000000034
0.522812 0.470588 0.05222400000000005
0.522827 0.510179 0.012647999999999993
0.52283 0.506964 0.015866000000000047
0.522836 0.520738 0.0020979999999999333
0.522899 0.50101 0.021889000000000047
0.522936 0.512271 0.010664999999999925
0.522948 0.517882 0.005066000000000015
0.522953 0.496689 0.02626400000000001
0.522962 0.491457 0.03150500000000006
0.522987 0.418147 0.10483999999999999
0.522996 0.539427 -0.016430999999999973
0.522998 0.511489 0.011508999999999991
0.523006 0.494021 0.028984999999999983
0.523037 0.558087 -0.035050000000000026
0.523059 0.51325 0.009809000000000068
0.523085 0.519818 0.00326700000000002
0.523105 0.521601 0.0015040000000000608
0.523125 0.510394 0.012730999999999937
0.523129 0.487011 0.03611799999999993
0.523147 0.537806 -0.014658999999999978
0.523159 0.5217 0.001458999999999988
0.523163 0.539944 -0.016780999999999935
0.523164 0.542289 -0.01912500000000006
0.523172 0.505191 0.017981000000000025
0.523178 0.524619 -0.0014409999999999146
0.523184 0.505115 0.018069
0.523203 0.535538 -0.012334999999999985
0.523208 0.544983 -0.02177499999999999
0.52322 0.525848 -0.0026279999999999637
0.52322 0.493451 0.029769000000000045
0.523228 0.53323 -0.010001999999999955
0.523278 0.52377 -0.0004919999999999369
0.523309 0.404292 0.11901700000000004
0.523327 0.519792 0.003534999999999955
0.523337 0.527829 -0.0044919999999999405
0.523337 0.507994 0.015343000000000107
0.523343 0.534203 -0.01085999999999998
0.523349 0.514443 0.00890599999999997
0.523354 0.519836 0.003518000000000021
0.523355 0.519648 0.003707000000000016
0.523359 0.19673 0.32662900000000006
0.523392 0.506764 0.016627999999999976
0.5234 0.528125 -0.004724999999999979
0.523405 0.541824 -0.018418999999999963
0.523424 0.469804 0.05362
0.523432 0.531238 -0.00780599999999998
0.523443 0.537169 -0.013726000000000016
0.523444 0.510634 0.012809999999999988
0.52345 0.496623 0.02682699999999999
0.523459 0.51047 0.012989000000000028
0.523473 0.516917 0.006556000000000006
0.52349 0.566442 -0.04295199999999999
0.523497 0.495026 0.02847099999999997
0.523502 0.52755 -0.0040479999999999405
0.523518 0.36835 0.15516800000000003
0.523563 0.538016 -0.01445300000000005
0.523565 0.513479 0.010085999999999928
0.523622 0.558145 -0.03452299999999997
0.523631 0.547671 -0.02404000000000006
0.523643 0.520306 0.0033369999999999234
0.523644 0.501302 0.022341999999999973
0.523648 0.533069 -0.009421000000000013
0.523652 0.566496 -0.04284399999999999
0.523659 0.496402 0.027256999999999976
0.523664 0.526684 -0.0030200000000000227
0.523674 0.523343 0.0003309999999999702
0.523674 0.524298 -0.0006240000000000689
0.523685 0.569652 -0.04596700000000009
0.523695 0.374067 0.14962800000000004
0.5237 0.531521 -0.007820999999999967
0.523715 0.373325 0.15039000000000002
0.523737 0.276351 0.247386
0.523743 0.517748 0.005994999999999973
0.523749 0.531848 -0.008098999999999967
0.523775 0.508885 0.014889999999999959
0.523782 0.340268 0.18351399999999995
0.523806 0.509485 0.014321000000000028
0.523807 0.532109 -0.008302000000000032
0.523848 0.517166 0.006681999999999966
0.52385 0.505381 0.01846900000000007
0.523855 0.497032 0.026822999999999986
0.523866 0.508957 0.014909000000000061
0.523879 0.528906 -0.005027000000000004
0.523906 0.505142 0.018764000000000003
0.523908 0.518584 0.005323999999999995
0.523924 0.493788 0.03013599999999994
0.523979 0.519466 0.004512999999999989
0.523984 0.191821 0.332163
0.524023 0.517327 0.006696000000000035
0.524024 0.50077 0.023253999999999997
0.524028 0.524661 -0.0006329999999999947
0.524036 0.534045 -0.010009000000000046
0.524036 0.520045 0.003990999999999967
0.52405 0.435105 0.088945
0.524056 0.494698 0.02935799999999994
0.524081 0.506114 0.017967000000000066
0.524143 0.522798 0.0013450000000000406
0.524194 0.499876 0.024318000000000062
0.524197 0.52716 -0.002962999999999938
0.5242 0.540868 -0.016668000000000016
0.524219 0.548387 -0.024167999999999967
0.524226 0.52443 -0.00020399999999998197
0.524239 0.523257 0.0009820000000000384
0.524244 0.526202 -0.0019579999999999043
0.524304 0.532837 -0.008533000000000013
0.524346 0.525376 -0.0010299999999999754
0.52436 0.497615 0.026745000000000074
0.524373 0.533246 -0.00887300000000002
0.524381 0.51636 0.008020999999999945
0.524417 0.49544 0.02897700000000003
0.524443 0.524629 -0.00018600000000001948
0.524449 0.530855 -0.006405999999999912
0.524487 0.511996 0.01249100000000003
0.524503 0.522828 0.001675000000000093
0.524528 0.566352 -0.04182399999999997
0.524552 0.550431 -0.025878999999999985
0.52456 0.533614 -0.009054000000000006
0.524574 0.537883 -0.013309000000000015
0.524578 0.480333 0.04424499999999998
0.524588 0.538334 -0.013745999999999925
0.524599 0.511029 0.013570000000000082
0.524599 0.531526 -0.0069270000000000165
0.5246 0.50056 0.02403999999999995
0.524638 0.529736 -0.005097999999999936
0.524669 0.543507 -0.01883799999999991
0.524673 0.516873 0.007799999999999918
0.524757 0.538836 -0.014078999999999953
0.524758 0.523975 0.0007829999999999782
0.524762 0.525137 -0.0003750000000000142
0.524778 0.465846 0.058931999999999984
0.524782 0.535561 -0.010778999999999983
0.524792 0.523076 0.0017160000000000508
0.524808 0.540053 -0.015244999999999953
0.524856 0.529035 -0.004179000000000044
0.524877 0.563174 -0.038296999999999914
0.524899 0.51634 0.008558999999999983
0.52491 0.529858 -0.0049480000000000635
0.524961 0.47268 0.05228100000000002
0.524988 0.48273 0.04225800000000002
0.525 0.317685 0.20731500000000003
0.525035 0.414049 0.11098600000000003
0.525057 0.544377 -0.019320000000000004
0.525061 0.530715 -0.005654000000000048
0.52509 0.530188 -0.005098000000000047
0.525091 0.520217 0.004873999999999934
0.525103 0.509674 0.015429000000000026
0.525114 0.530833 -0.00571900000000003
0.525119 0.507889 0.017229999999999968
0.525125 0.557886 -0.03276100000000004
0.525133 1.201049 -0.6759160000000001
0.525135 0.530101 -0.004966000000000026
0.525142 0.5254 -0.00025799999999998047
0.525157 0.571407 -0.04625000000000001
0.525198 0.561423 -0.03622499999999995
0.525218 0.523935 0.001282999999999923
0.525258 0.52174 0.003518000000000021
0.525265 0.507798 0.01746700000000001
0.525296 0.529105 -0.0038090000000000623
0.525313 0.549655 -0.024341999999999975
0.525418 0.547344 -0.021926
0.525424 0.551074 -0.02564999999999995
0.525446 0.310263 0.21518299999999996
0.525478 0.561449 -0.035970999999999975
0.525486 0.535103 -0.009616999999999987
0.525507 0.504759 0.02074799999999999
0.525516 0.524196 0.0013199999999999878
0.525521 0.558145 -0.032623999999999986
0.525532 0.529802 -0.004269999999999996
0.525535 0.499041 0.026493999999999962
0.525556 0.562033 -0.03647699999999998
0.5256 0.540512 -0.014912000000000036
0.525661 0.535011 -0.00934999999999997
0.525671 0.530493 -0.004821999999999993
0.525679 0.525564 0.00011499999999997623
0.525701 0.514529 0.01117199999999996
0.525723 0.498385 0.02733800000000003
0.52577 0.535653 -0.009883000000000086
0.525796 0.576082 -0.05028599999999994
0.525818 0.52169 0.0041280000000000205
0.525842 0.51052 0.015322000000000058
0.525846 0.52229 0.0035560000000000036
0.525885 0.538241 -0.012355999999999923
0.525886 0.536042 -0.010156000000000054
0.525907 0.522716 0.003191000000000055
0.52593 0.481797 0.04413300000000003
0.525947 0.542021 -0.01607399999999992
0.525948 0.525848 9.999999999998899e-05
0.525961 0.531279 -0.005317999999999934
0.525966 0.528179 -0.0022129999999999095
0.525968 0.497724 0.02824399999999999
0.525999 0.523867 0.0021320000000000228
0.526036 0.497973 0.02806299999999995
0.52604 0.54552 -0.019480000000000053
0.526045 0.52169 0.004354999999999998
0.526069 0.566261 -0.040192000000000005
0.526071 0.517805 0.008265999999999996
0.526081 0.49286 0.033221
0.526096 0.506839 0.01925699999999997
0.526099 0.533246 -0.0071470000000000145
0.526099 0.552818 -0.02671900000000005
0.526115 0.517677 0.008437999999999946
0.526119 0.533006 -0.0068869999999999765
0.52612 0.557451 -0.031331
0.526154 0.47585 0.050304000000000015
0.526169 0.508543 0.01762600000000003
0.526185 0.537892 -0.011707000000000023
0.526194 0.529195 -0.0030009999999999204
0.526197 0.503568 0.02262900000000001
0.526202 0.536057 -0.009855000000000058
0.526206 0.496666 0.029539999999999955
0.526235 0.521088 0.005147000000000013
0.526261 0.435948 0.09031299999999998
0.526268 0.562979 -0.03671100000000005
0.526278 0.525703 0.0005749999999999922
0.526281 0.538356 -0.012074999999999947
0.526342 0.551241 -0.024899000000000004
0.526353 0.531417 -0.0050640000000000684
0.526353 0.555584 -0.029231000000000007
0.526366 0.554396 -0.02803
0.526372 0.512854 0.013517999999999919
0.526381 0.519991 0.006390000000000007
0.526383 0.538421 -0.012037999999999993
0.526426 0.524529 0.0018969999999999265
0.526432 0.561257 -0.034824999999999995
0.526433 0.52587 0.0005630000000000912
0.526468 0.498589 0.027879000000000043
0.526477 0.528096 -0.001619000000000037
0.526482 0.508699 0.017782999999999993
0.526494 0.524218 0.0022760000000000558
0.526495 0.529096 -0.0026009999999999645
0.526496 0.467864 0.05863199999999996
0.526532 0.531951 -0.005418999999999952
0.526534 0.530624 -0.004090000000000038
0.526542 0.516661 0.009880999999999918
0.526548 0.513725 0.012823000000000029
0.526551 0.513265 0.01328600000000002
0.526552 0.496529 0.030023000000000022
0.526601 0.535139 -0.008538000000000046
0.526604 0.547076 -0.020472000000000046
0.526635 0.524406 0.0022289999999999255
0.526717 0.472628 0.054089
0.526726 0.512816 0.013909999999999978
0.526729 0.516854 0.009874999999999967
0.526736 0.530227 -0.003491000000000022
0.526759 0.500449 0.026309999999999945
0.526779 0.514535 0.012244000000000033
0.526796 0.535142 -0.008345999999999965
0.526821 0.468517 0.05830399999999997
0.526822 0.508672 0.01815
0.52684 0.550379 -0.023538999999999977
0.526892 0.394155 0.13273700000000005
0.526895 0.537193 -0.01029800000000003
0.526903 0.190522 0.33638100000000004
0.526916 0.541111 -0.014194999999999958
0.526923 0.531183 -0.0042599999999999305
0.52694 0.527505 -0.0005650000000000377
0.526945 0.54065 -0.013704999999999967
0.526955 0.530379 -0.0034240000000000936
0.526957 0.527827 -0.0008700000000000374
0.526984 0.522333 0.004650999999999961
0.526996 0.524796 0.0021999999999999797
0.526996 0.556709 -0.02971299999999999
0.527048 0.517616 0.009431999999999996
0.527082 0.511167 0.015915000000000012
0.527108 0.506641 0.020467000000000013
0.527143 0.529474 -0.002330999999999972
0.527148 0.550551 -0.023403000000000063
0.527152 0.528529 -0.0013770000000000726
0.527165 0.521931 0.005233999999999961
0.527171 0.542398 -0.015227000000000102
0.527193 0.539658 -0.012464999999999948
0.527204 0.523382 0.003821999999999992
0.527217 0.530568 -0.003350999999999993
0.527244 0.535261 -0.00801699999999994
0.52725 0.554831 -0.027580999999999967
0.527275 0.537869 -0.010593999999999992
0.527324 0.579649 -0.052324999999999955
0.527326 0.517299 0.010027000000000008
0.527328 0.499568 0.027760000000000007
0.527347 0.498481 0.028866000000000003
0.527358 0.359671 0.16768699999999997
0.52739 0.572964 -0.045574
0.527403 0.551562 -0.02415900000000004
0.52745 0.598929 -0.07147900000000007
0.527455 0.48529 0.04216500000000001
0.527475 0.530083 -0.0026079999999999437
0.527513 0.564057 -0.03654400000000002
0.527513 0.535782 -0.00826899999999997
0.527516 0.523752 0.0037639999999999896
0.527526 0.367376 0.16015000000000007
0.527547 0.308756 0.218791
0.527579 0.49837 0.02920900000000004
0.527589 0.560163 -0.03257399999999999
0.527608 0.525418 0.0021899999999999142
0.527636 0.50932 0.018316
0.52764 0.501578 0.02606200000000003
0.527641 0.515577 0.012064000000000075
0.527678 0.542971 -0.015293000000000001
0.527691 0.530619 -0.0029279999999999307
0.527692 0.492137 0.03555500000000006
0.527699 0.498634 0.029065000000000007
0.527702 0.522183 0.005519000000000052
0.527705 0.476472 0.05123299999999997
0.527739 0.542361 -0.014622000000000024
0.527772 0.533205 -0.005433000000000021
0.527777 0.51135 0.01642700000000008
0.527784 0.539872 -0.012087999999999988
0.527798 0.523161 0.004637000000000002
0.527814 0.536042 -0.008228000000000013
0.527819 0.510538 0.01728099999999999
0.527823 0.468446 0.05937700000000007
0.527826 0.549945 -0.022119
0.527834 0.36835 0.15948400000000001
0.527842 0.505876 0.02196600000000004
0.527867 0.534394 -0.0065270000000000605
0.52787 0.130169 0.39770099999999997
0.527875 0.494765 0.03310999999999997
0.527881 0.527699 0.00018200000000001548
0.527898 0.529173 -0.0012750000000000261
0.527901 0.47557 0.05233099999999996
0.527901 0.533708 -0.005807000000000007
0.527906 0.539888 -0.011982000000000048
0.52791 0.314733 0.213177
0.52792 0.526452 0.0014679999999999138
0.527946 0.534508 -0.006561999999999957
0.527958 0.532546 -0.0045879999999999255
0.528006 0.5092 0.01880599999999999
0.528009 0.560931 -0.03292200000000001
0.528031 0.557002 -0.02897099999999997
0.528032 0.533561 -0.005529000000000006
0.528035 0.547113 -0.01907799999999993
0.528037 0.539027 -0.010990000000000055
0.528055 0.501247 0.026808000000000054
0.528058 0.556936 -0.02887799999999996
0.528061 0.540124 -0.012063000000000046
0.528061 0.528027 3.399999999997849e-05
0.528086 0.522828 0.005258000000000096
0.528096 0.538389 -0.010292999999999997
0.528098 0.53566 -0.007562000000000069
0.528123 0.53618 -0.00805699999999998
0.528126 0.532109 -0.00398300000000007
0.528136 0.539807 -0.011670999999999987
0.528155 0.540643 -0.012487999999999944
0.528159 0.504705 0.023454000000000086
0.528161 0.531238 -0.0030769999999999964
0.528164 0.57986 -0.051696000000000075
0.528204 0.515573 0.012631000000000059
0.528227 0.540953 -0.012726000000000015
0.528236 0.498295 0.02994100000000005
0.528244 0.517009 0.011234999999999995
0.528274 0.56794 -0.03966599999999998
0.528276 0.524307 0.003969
0.528282 0.523615 0.004666999999999977
0.528302 0.532022 -0.0037199999999999456
0.528372 0.534118 -0.005746000000000029
0.528393 0.545174 -0.016781000000000046
0.528394 0.473474 0.054920000000000024
0.528404 0.51506 0.013344000000000023
0.52841 0.528741 -0.0003309999999999702
0.528414 0.522307 0.006107000000000085
0.528472 0.515327 0.013145000000000073
0.528474 0.536473 -0.007998999999999978
0.528474 0.18271 0.34576399999999996
0.528482 0.582675 -0.05419300000000005
0.5285 0.562205 -0.033704999999999985
0.528501 0.559273 -0.03077200000000002
0.52852 0.547453 -0.018932999999999978
0.528548 0.543056 -0.014507999999999965
0.528602 0.546417 -0.017815000000000025
0.528615 0.526056 0.002558999999999978
0.528632 0.529633 -0.0010010000000000296
0.528642 0.514744 0.013897999999999966
0.528646 0.528612 3.399999999997849e-05
0.528651 0.505664 0.02298699999999998
0.528656 0.537548 -0.008892000000000011
0.528662 0.519385 0.00927699999999998
0.528676 0.549142 -0.020465999999999984
0.528678 0.558171 -0.02949299999999999
0.52869 0.529459 -0.0007690000000000197
0.528699 0.524799 0.0039000000000000146
0.528719 0.512841 0.01587800000000006
0.528736 0.567947 -0.039210999999999996
0.528771 0.528222 0.0005490000000000217
0.528779 0.56418 -0.035401000000000016
0.528792 0.530748 -0.0019559999999999578
0.528826 0.543933 -0.015106999999999982
0.528826 0.543018 -0.014191999999999982
0.52883 0.48599 0.042840000000000045
0.528839 0.522706 0.006132999999999944
0.528843 0.233497 0.29534599999999994
0.528898 0.5305 -0.0016019999999999923
0.528899 0.495836 0.03306300000000001
0.5289 0.46165 0.06725000000000003
0.528908 0.5502 -0.021291999999999978
0.52895 0.510509 0.01844100000000004
0.528964 0.559921 -0.030957000000000012
0.528978 0.495738 0.033239999999999936
0.528979 0.531357 -0.0023779999999999912
0.52898 0.518969 0.010010999999999992
0.528983 0.542262 -0.01327900000000004
0.529002 0.523899 0.005102999999999969
0.529009 0.561847 -0.032838000000000034
0.529024 0.523048 0.005976000000000092
0.529033 0.254591 0.27444199999999996
0.529056 0.533189 -0.004133000000000053
0.529071 0.47644 0.05263099999999998
0.529078 0.253427 0.27565100000000003
0.529084 0.530558 -0.0014739999999999753
0.529088 0.542503 -0.013414999999999955
0.529103 0.518467 0.010635999999999979
0.529114 0.526505 0.0026089999999999725
0.529116 0.530933 -0.0018169999999999575
0.529116 0.488282 0.04083400000000004
0.529143 0.528905 0.0002380000000000715
0.529166 0.531626 -0.0024600000000000177
0.529167 0.53781 -0.008642999999999956
0.529168 0.500636 0.028532000000000002
0.52917 0.524884 0.004286000000000012
0.529179 0.530361 -0.0011820000000000164
0.52922 0.533253 -0.004032999999999953
0.529226 0.549689 -0.02046300000000001
0.529272 0.526259 0.0030129999999999324
0.529272 0.546484 -0.017212000000000005
0.529274 0.511081 0.018193000000000015
0.529289 0.531086 -0.0017969999999999375
0.529309 0.512153 0.01715600000000006
0.529337 0.54853 -0.019193000000000016
0.529367 0.27809 0.25127700000000003
0.52937 0.506675 0.02269500000000002
0.529412 0.536831 -0.007418999999999953
0.529432 0.52766 0.0017719999999999958
0.529447 0.542927 -0.013480000000000047
0.529475 0.56347 -0.033995
0.529479 0.537788 -0.00830900000000001
0.529486 0.502573 0.026912999999999965
0.529488 0.530929 -0.0014410000000000256
0.5295 0.529786 -0.00028600000000000847
0.529511 0.534595 -0.0050840000000000884
0.529523 0.496666 0.03285699999999997
0.529525 0.548254 -0.018728999999999996
0.52958 0.569652 -0.040071999999999997
0.529614 0.539145 -0.009530999999999956
0.529618 0.52624 0.003377999999999992
0.529619 0.503463 0.026155999999999957
0.52962 0.547353 -0.017733
0.529628 0.557286 -0.02765799999999996
0.529633 0.549739 -0.020105999999999957
0.529659 0.525779 0.0038799999999999946
0.529682 0.513607 0.01607499999999995
0.529697 0.178559 0.35113799999999995
0.529698 0.535554 -0.005855999999999972
0.529699 0.541589 -0.011889999999999956
0.529713 0.540478 -0.010765000000000025
0.529726 0.263078 0.26664800000000005
0.529727 0.481794 0.04793299999999995
0.529749 0.521231 0.008518000000000026
0.529754 0.566352 -0.03659800000000002
0.529758 0.546157 -0.016399000000000052
0.529764 0.552048 -0.02228399999999997
0.529772 0.302896 0.22687600000000002
0.529775 0.537356 -0.007580999999999949
0.5298 0.536391 -0.0065909999999999025
0.529802 0.542869 -0.01306700000000005
0.529811 0.539163 -0.009351999999999916
0.52982 0.547059 -0.017239000000000004
0.529825 0.522974 0.0068509999999999405
0.529829 0.532542 -0.0027129999999999654
0.52986 0.529055 0.0008049999999999446
0.529884 0.531984 -0.0020999999999999908
0.529915 0.527526 0.0023889999999999745
0.529935 0.493978 0.03595700000000007
0.52999 0.554056 -0.024066000000000032
0.529996 0.520903 0.009093000000000018
0.530011 0.522796 0.0072149999999999714
0.530016 0.520156 0.009860000000000091
0.53003 0.574122 -0.04409200000000002
0.530032 0.540396 -0.01036400000000004
0.530041 0.524536 0.005504999999999982
0.530071 0.529994 7.699999999999374e-05
0.53008 0.519229 0.010850999999999944
0.530088 0.539252 -0.00916399999999995
0.530093 0.508553 0.021540000000000004
0.530103 0.51472 0.015383000000000036
0.530111 0.266968 0.263143
0.53012 0.529474 0.0006460000000000354
0.530132 0.523332 0.006800000000000028
0.530152 0.522909 0.0072429999999999994
0.530155 0.541205 -0.011050000000000004
0.530175 0.502057 0.028117999999999976
0.530178 0.512417 0.017761000000000027
0.530184 0.553124 -0.02293999999999996
0.530193 0.521944 0.008249000000000062
0.530203 0.539842 -0.009639000000000064
0.530211 0.38692 0.143291
0.530232 0.502055 0.028177000000000008
0.53026 0.529054 0.0012059999999999294
