zphoto zspec COR_val
0.369028 0.455993 0.08696499999999996
0.277545 0.456132 0.178587
0.282165 0.456145 0.17398000000000002
0.309877 0.456177 0.14629999999999999
0.315688 0.456243 0.14055499999999999
0.357231 0.456283 0.09905199999999997
0.368349 0.456474 0.08812500000000001
0.361629 0.456531 0.09490200000000004
0.361563 0.456574 0.09501099999999996
0.339976 0.456608 0.11663200000000001
0.361559 0.456627 0.09506799999999999
0.356341 0.456691 0.10035
0.350956 0.457312 0.106356
0.344922 0.457439 0.11251699999999998
0.366376 0.457515 0.09113900000000003
0.307619 0.457631 0.15001200000000003
0.266043 0.457634 0.191591
0.373135 0.457723 0.084588
0.374307 0.457771 0.08346399999999998
0.347573 0.457955 0.11038199999999998
0.371636 0.458082 0.08644599999999997
0.333178 0.458591 0.12541300000000005
0.36855 0.458782 0.09023200000000003
0.375634 0.459751 0.084117
0.359052 0.461087 0.10203500000000004
0.354092 0.461136 0.10704399999999997
0.310162 0.461153 0.150991
0.330858 0.461334 0.13047600000000004
0.261297 0.461977 0.20068000000000003
0.378496 0.46208 0.08358399999999999
0.561919 0.462158 -0.09976099999999993
0.378135 0.46233 0.08419500000000002
0.285048 0.46252 0.17747199999999996
0.368396 0.462541 0.09414499999999998
0.359275 0.462651 0.10337599999999997
0.360734 0.462865 0.10213100000000003
0.312351 0.462956 0.150605
0.379171 0.463014 0.083843
0.322864 0.463093 0.140229
0.296819 0.463245 0.16642600000000002
0.340549 0.463363 0.12281400000000003
0.370901 0.4638 0.09289900000000001
0.374587 0.464057 0.08947
0.369233 0.464234 0.095001
0.331969 0.464772 0.132803
0.371824 0.464822 0.09299800000000003
0.363706 0.4649 0.101194
0.377471 0.464995 0.08752399999999999
0.258133 0.465106 0.20697300000000002
0.347739 0.46516 0.117421
0.273919 0.465334 0.191415
0.367474 0.465496 0.098022
0.254433 0.465512 0.21107899999999996
0.369912 0.465721 0.09580899999999998
0.308311 0.465778 0.15746700000000002
0.322662 0.465823 0.14316099999999998
0.340746 0.465886 0.12514000000000003
0.378794 0.465961 0.087167
0.373042 0.466131 0.09308900000000003
0.380962 0.466252 0.08528999999999998
0.371805 0.466406 0.09460099999999999
0.38243 0.466546 0.08411600000000002
0.357773 0.466687 0.10891400000000001
0.319733 0.466717 0.146984
0.291101 0.466723 0.175622
0.377626 0.466766 0.08914
0.364033 0.466811 0.10277799999999998
0.323551 0.466974 0.14342300000000002
0.373722 0.467092 0.09337000000000001
0.285048 0.467125 0.182077
0.359709 0.467245 0.10753600000000002
0.273949 0.467386 0.19343700000000003
0.338925 0.467519 0.12859400000000004
0.341923 0.467531 0.125608
0.257175 0.467573 0.21039800000000003
0.319205 0.467657 0.14845199999999997
0.3521 0.467885 0.11578499999999997
0.372949 0.467913 0.09496400000000005
0.36841 0.468038 0.099628
0.360875 0.468073 0.10719800000000002
0.318768 0.46819 0.149422
0.373243 0.46826 0.09501700000000002
0.25332 0.468345 0.21502500000000002
0.294768 0.468453 0.17368500000000003
0.372858 0.468453 0.09559499999999999
0.365103 0.468483 0.10337999999999997
0.261297 0.468696 0.207399
0.205902 0.468724 0.262822
0.358519 0.468736 0.11021700000000001
0.379818 0.468751 0.08893299999999998
0.351295 0.468919 0.11762399999999995
0.378683 0.469007 0.09032400000000002
0.356122 0.469025 0.11290300000000003
0.370406 0.469046 0.09864
0.297126 0.469085 0.17195899999999997
0.37174 0.469406 0.09766599999999998
0.370055 0.469587 0.09953199999999995
0.357653 0.469712 0.11205900000000002
0.335916 0.469712 0.13379600000000003
0.36758 0.469908 0.10232799999999997
0.380435 0.469951 0.08951599999999998
0.371683 0.470121 0.09843800000000003
0.379311 0.47032 0.091009
0.337461 0.470371 0.13290999999999997
0.339064 0.470399 0.13133500000000004
0.380041 0.470405 0.090364
0.315699 0.47042 0.154721
0.297319 0.470427 0.17310799999999998
0.304716 0.470576 0.16586
0.301813 0.47103 0.169217
0.372362 0.471049 0.09868699999999997
0.338813 0.471062 0.132249
0.308147 0.471376 0.163229
0.268161 0.471377 0.203216
0.566876 0.471469 -0.09540700000000002
0.317717 0.471514 0.15379699999999996
0.36211 0.471527 0.10941699999999999
0.372385 0.471906 0.09952099999999997
0.360329 0.471923 0.11159399999999997
0.283497 0.471931 0.188434
0.364647 0.471932 0.10728500000000002
0.384642 0.471998 0.08735599999999999
0.276979 0.472015 0.19503600000000004
0.347108 0.472017 0.12490899999999999
0.364544 0.472159 0.10761500000000002
0.371156 0.472177 0.10102100000000003
0.351974 0.472201 0.12022699999999997
0.36013 0.472242 0.11211199999999999
0.209561 0.472375 0.262814
0.326234 0.472523 0.146289
0.347121 0.472599 0.12547799999999998
0.376351 0.472845 0.09649400000000002
0.370901 0.472932 0.10203100000000004
0.261297 0.472958 0.211661
0.359887 0.473085 0.11319799999999997
0.375246 0.473103 0.09785699999999997
0.372339 0.473105 0.10076600000000002
0.389345 0.473265 0.08392
0.22243 0.473337 0.250907
0.370837 0.473442 0.10260499999999995
0.3732 0.473679 0.10047900000000004
0.308198 0.473744 0.16554599999999997
0.3374 0.473814 0.13641400000000004
0.258133 0.473832 0.21569899999999997
0.386676 0.473932 0.087256
0.364062 0.474145 0.11008299999999999
0.269969 0.47415 0.204181
0.312543 0.474342 0.16179899999999997
0.34418 0.474549 0.130369
0.361187 0.474583 0.113396
0.381067 0.474585 0.09351799999999999
0.375224 0.474805 0.09958099999999998
0.331847 0.474805 0.14295799999999997
0.36732 0.474908 0.10758800000000002
0.269679 0.475103 0.205424
0.384737 0.475103 0.090366
0.298653 0.475212 0.17655900000000002
0.324598 0.475249 0.15065099999999998
0.383716 0.475317 0.09160099999999999
0.367476 0.475414 0.10793799999999998
0.274438 0.475658 0.20122
0.262773 0.475681 0.21290800000000004
0.237966 0.475713 0.23774699999999999
0.38734 0.475837 0.08849699999999999
0.377897 0.475995 0.09809800000000002
0.385487 0.476004 0.09051699999999996
0.260287 0.476195 0.215908
0.573854 0.4764 -0.09745399999999999
0.380495 0.476801 0.09630599999999995
0.38042 0.476806 0.09638600000000003
0.331827 0.476826 0.14499900000000004
0.367214 0.476937 0.10972300000000001
0.281453 0.477096 0.195643
0.3453 0.477123 0.13182300000000002
0.316969 0.477281 0.160312
0.343558 0.477299 0.133741
0.250254 0.477391 0.22713700000000003
0.2541 0.477613 0.22351300000000002
0.357741 0.477684 0.11994300000000002
0.24054 0.477956 0.237416
0.317612 0.478034 0.160422
0.314621 0.478268 0.16364700000000004
0.326115 0.478547 0.152432
0.270213 0.478606 0.208393
0.352292 0.479077 0.12678499999999998
0.29503 0.479173 0.184143
0.308264 0.479588 0.17132400000000003
0.385765 0.479707 0.09394199999999997
0.378676 0.479762 0.10108600000000001
0.378075 0.479834 0.10175899999999999
0.274624 0.480006 0.205382
0.393042 0.480039 0.08699699999999999
0.213311 0.480497 0.26718600000000003
0.368925 0.480564 0.11163899999999999
0.393232 0.480586 0.08735399999999999
0.318975 0.4811 0.16212500000000002
0.380586 0.481266 0.10068000000000005
0.392011 0.481673 0.08966200000000002
0.34462 0.481793 0.13717300000000004
0.355086 0.481877 0.126791
0.382211 0.481892 0.09968099999999996
0.378404 0.482032 0.103628
0.310424 0.482087 0.171663
0.336249 0.482247 0.14599799999999996
0.39481 0.482484 0.08767400000000003
0.391538 0.482544 0.09100599999999998
0.378949 0.482602 0.103653
0.315902 0.482619 0.166717
0.37118 0.482687 0.11150699999999997
0.372993 0.482741 0.10974799999999996
0.36766 0.482801 0.115141
0.338579 0.482848 0.14426899999999998
0.382051 0.482876 0.10082500000000005
0.312543 0.483102 0.17055899999999996
0.310879 0.483241 0.17236199999999996
0.382882 0.483314 0.10043200000000002
0.361598 0.483454 0.12185600000000002
0.180598 0.483509 0.30291100000000004
0.318612 0.483757 0.165145
0.33393 0.48376 0.14983000000000002
0.377491 0.483997 0.10650599999999999
0.343798 0.484046 0.14024799999999998
0.373172 0.484146 0.11097400000000002
0.392856 0.484212 0.09135599999999999
0.387358 0.484261 0.09690300000000002
0.229135 0.484269 0.25513399999999997
0.338806 0.484304 0.14549800000000002
0.386435 0.48455 0.09811500000000001
0.398005 0.484669 0.08666400000000002
0.346702 0.484698 0.137996
0.397861 0.484706 0.086845
0.394741 0.484718 0.08997699999999997
0.363426 0.484718 0.12129199999999996
0.245953 0.484794 0.238841
0.203681 0.484829 0.281148
0.337461 0.484926 0.147465
0.362797 0.485042 0.12224499999999999
0.37182 0.485084 0.11326400000000003
0.386504 0.485304 0.0988
0.274438 0.485444 0.21100599999999997
0.265846 0.485534 0.219688
0.398356 0.485599 0.08724300000000001
0.376722 0.486087 0.10936499999999999
0.401921 0.486737 0.084816
0.360896 0.486847 0.12595099999999998
0.259244 0.487041 0.22779700000000003
0.378211 0.48743 0.10921899999999996
0.316969 0.487851 0.17088199999999998
0.347952 0.487901 0.139949
0.344296 0.488074 0.14377800000000002
0.386045 0.488081 0.10203599999999996
0.402561 0.488314 0.08575300000000002
0.340197 0.488464 0.14826699999999998
0.278977 0.488558 0.20958100000000002
0.343814 0.488679 0.14486499999999997
0.377003 0.488729 0.11172600000000005
0.212239 0.488746 0.276507
0.227144 0.488917 0.261773
0.368405 0.488955 0.12054999999999999
0.360503 0.489074 0.128571
0.368055 0.489075 0.12101999999999996
0.367588 0.489197 0.12160899999999997
0.392774 0.489676 0.09690199999999999
0.383493 0.489799 0.10630600000000001
0.385428 0.490027 0.104599
0.344618 0.490122 0.14550400000000002
0.227536 0.490224 0.26268800000000003
0.258779 0.49031 0.23153100000000004
0.369395 0.490344 0.12094900000000003
0.367933 0.490421 0.12248799999999999
0.384406 0.490689 0.10628299999999996
0.377941 0.490756 0.112815
0.259279 0.490777 0.23149800000000004
0.398054 0.490831 0.092777
0.17933 0.490892 0.311562
0.355522 0.490892 0.13537
0.367468 0.490941 0.123473
0.231206 0.49097 0.259764
0.379104 0.491028 0.11192400000000002
0.398633 0.491189 0.09255599999999997
0.386813 0.491555 0.104742
0.273026 0.491664 0.218638
0.268643 0.491741 0.22309799999999996
0.261651 0.491759 0.23010799999999998
0.404459 0.491836 0.08737699999999998
0.373706 0.491979 0.11827300000000002
0.22387 0.49204 0.26816999999999996
0.282576 0.492057 0.20948100000000003
0.396103 0.492161 0.09605800000000003
0.329136 0.492423 0.16328700000000002
0.618321 0.492481 -0.12584
0.285849 0.492852 0.207003
0.370922 0.492883 0.12196100000000004
0.383033 0.492939 0.109906
0.355215 0.493164 0.137949
0.316995 0.493239 0.17624399999999996
0.389965 0.49338 0.10341499999999998
0.336755 0.4936 0.15684499999999996
0.215566 0.494158 0.27859199999999995
0.183437 0.494378 0.310941
0.367525 0.494605 0.12708000000000003
0.253843 0.494705 0.24086200000000002
0.390408 0.494721 0.10431300000000004
0.327412 0.494824 0.167412
0.347178 0.495328 0.14815
0.312423 0.495468 0.183045
0.258861 0.495514 0.236653
0.403435 0.495752 0.09231700000000004
0.333562 0.496 0.16243799999999997
0.291101 0.496048 0.204947
0.389013 0.496062 0.107049
0.359741 0.496069 0.136328
0.353871 0.496106 0.142235
0.373607 0.496119 0.12251199999999995
0.350189 0.496763 0.14657400000000004
0.338766 0.496788 0.158022
0.255045 0.496798 0.241753
0.37105 0.496865 0.125815
0.328473 0.497053 0.16858
0.38208 0.49733 0.11525000000000002
0.302891 0.497371 0.19448
0.30457 0.497373 0.192803
0.222831 0.497382 0.274551
0.134056 0.497424 0.36336799999999997
0.404354 0.497439 0.09308500000000003
0.362606 0.4975 0.13489400000000001
0.333625 0.497521 0.163896
0.371389 0.497734 0.12634499999999999
0.36375 0.497902 0.134152
0.389013 0.497965 0.108952
0.200626 0.498061 0.297435
0.347086 0.498112 0.151026
0.380952 0.498123 0.11717099999999997
0.371207 0.498195 0.126988
0.28239 0.498329 0.21593900000000005
0.217309 0.498418 0.28110900000000005
0.407753 0.498479 0.09072600000000003
0.265961 0.498516 0.232555
0.365648 0.498678 0.13303000000000004
0.397385 0.499082 0.10169700000000004
0.297602 0.499115 0.201513
0.09242 0.499137 0.406717
0.385352 0.499223 0.113871
0.361433 0.499269 0.13783600000000001
0.338368 0.499338 0.16097
0.311713 0.499523 0.18780999999999998
0.313164 0.499524 0.18636000000000003
0.377231 0.499624 0.12239300000000003
0.381754 0.49979 0.11803600000000003
0.384116 0.499949 0.11583299999999996
0.402042 0.500238 0.09819599999999995
0.338724 0.50034 0.16161599999999998
0.303745 0.500432 0.196687
0.308097 0.500747 0.19265000000000004
0.219553 0.500843 0.28129000000000004
0.214165 0.500915 0.28675
0.372879 0.501004 0.128125
0.348954 0.501217 0.15226300000000004
0.370036 0.501911 0.13187500000000002
0.255775 0.501962 0.24618700000000004
0.389548 0.502088 0.11253999999999997
0.303261 0.502596 0.19933500000000004
0.359256 0.502654 0.14339800000000003
0.379939 0.502837 0.12289799999999995
0.329059 0.502864 0.173805
0.361124 0.502889 0.14176500000000003
0.377357 0.502979 0.12562199999999996
0.348603 0.50307 0.15446700000000002
0.132629 0.503829 0.3712
0.366844 0.503976 0.13713199999999998
0.408739 0.504628 0.09588899999999995
0.252297 0.50534 0.253043
0.294583 0.50554 0.210957
0.355596 0.505578 0.14998199999999995
0.234667 0.505644 0.270977
0.310306 0.505662 0.19535599999999992
0.377171 0.505711 0.12854000000000004
0.352132 0.505741 0.153609
0.398977 0.505757 0.10677999999999999
0.309162 0.506264 0.19710200000000005
0.371641 0.5063 0.13465899999999997
0.395107 0.506554 0.11144699999999996
0.26227 0.506582 0.24431199999999997
0.332178 0.507047 0.17486900000000005
0.276966 0.507186 0.23022000000000004
0.38822 0.507736 0.11951599999999996
0.40715 0.50786 0.10070999999999997
0.28372 0.508095 0.22437499999999994
0.275336 0.508259 0.232923
0.373502 0.508317 0.13481500000000002
0.388343 0.508345 0.12000200000000005
0.420032 0.508534 0.08850200000000003
0.212635 0.508705 0.29606999999999994
0.382416 0.508814 0.126398
0.383048 0.508894 0.12584599999999996
0.307515 0.508927 0.20141200000000004
0.333447 0.509251 0.17580400000000002
0.2854 0.509383 0.22398300000000004
0.418278 0.509418 0.09114000000000005
0.256949 0.509478 0.252529
0.319252 0.50963 0.19037800000000005
0.296066 0.509924 0.21385800000000005
0.315547 0.509957 0.19440999999999997
0.385575 0.510228 0.12465300000000001
0.252318 0.510259 0.25794100000000003
0.250772 0.510428 0.259656
0.276966 0.511102 0.23413599999999996
0.258128 0.51177 0.2536419999999999
0.370486 0.511876 0.14139000000000002
0.327933 0.51202 0.18408700000000006
0.310085 0.512057 0.20197199999999998
0.371122 0.512594 0.141472
0.258128 0.512627 0.25449900000000003
0.373809 0.512844 0.13903499999999996
0.361258 0.512976 0.15171799999999996
0.301337 0.512995 0.21165799999999996
0.369163 0.514469 0.14530599999999994
0.379406 0.51465 0.13524400000000003
0.37064 0.514814 0.14417399999999997
0.339002 0.51508 0.17607799999999996
0.312451 0.515238 0.202787
0.362841 0.515297 0.15245599999999998
0.314502 0.515312 0.20081
0.41782 0.515587 0.09776699999999999
0.333699 0.51572 0.18202099999999993
0.365743 0.515813 0.15006999999999998
0.212688 0.516072 0.303384
0.398239 0.516086 0.11784700000000004
0.147606 0.516203 0.36859699999999995
0.285121 0.516593 0.23147199999999996
0.248954 0.516638 0.26768400000000003
0.350409 0.516909 0.16649999999999993
0.308778 0.51697 0.20819200000000004
0.371122 0.517223 0.14610099999999998
0.421406 0.517295 0.09588899999999995
0.212843 0.517428 0.304585
0.405003 0.518445 0.11344200000000004
0.346967 0.518611 0.17164400000000002
0.281223 0.518686 0.23746299999999998
0.281608 0.518837 0.23722899999999997
0.37832 0.518914 0.140594
0.251337 0.518956 0.267619
0.281572 0.519271 0.23769900000000005
0.277794 0.519652 0.24185800000000002
0.361662 0.519861 0.15819900000000003
0.27116 0.520262 0.249102
0.378667 0.520275 0.14160800000000007
0.620619 0.520463 -0.10015600000000002
0.218938 0.520576 0.3016380000000001
0.284328 0.521184 0.23685599999999996
0.367324 0.521373 0.154049
0.306342 0.52142 0.215078
0.348053 0.521556 0.17350300000000002
0.373607 0.5216 0.14799299999999993
0.30194 0.521721 0.219781
0.348053 0.521957 0.173904
0.340026 0.522097 0.18207100000000004
0.287438 0.522139 0.234701
0.366104 0.522774 0.15666999999999998
0.174676 0.522779 0.348103
0.418147 0.522987 0.10483999999999999
0.404292 0.523309 0.11901700000000004
0.19673 0.523359 0.32662900000000006
0.374067 0.523695 0.14962800000000004
0.373325 0.523715 0.15039000000000002
0.276351 0.523737 0.247386
0.340268 0.523782 0.18351399999999995
0.191821 0.523984 0.332163
0.435105 0.52405 0.088945
0.414049 0.525035 0.11098600000000003
1.201049 0.525133 -0.6759160000000001
0.310263 0.525446 0.21518299999999996
0.435948 0.526261 0.09031299999999998
0.394155 0.526892 0.13273700000000005
0.190522 0.526903 0.33638100000000004
0.359671 0.527358 0.16768699999999997
0.367376 0.527526 0.16015000000000007
0.308756 0.527547 0.218791
0.36835 0.527834 0.15948400000000001
0.130169 0.52787 0.39770099999999997
0.314733 0.52791 0.213177
0.18271 0.528474 0.34576399999999996
0.233497 0.528843 0.29534599999999994
0.254591 0.529033 0.27444199999999996
0.253427 0.529078 0.27565100000000003
0.27809 0.529367 0.25127700000000003
0.178559 0.529697 0.35113799999999995
0.263078 0.529726 0.26664800000000005
0.302896 0.529772 0.22687600000000002
0.266968 0.530111 0.263143
0.38692 0.530211 0.143291
0.257296 0.530669 0.2733729999999999
0.398271 0.530802 0.132531
0.315657 0.53104 0.21538299999999994
0.354027 0.531187 0.17715999999999998
0.273055 0.53161 0.25855500000000003
0.306381 0.531614 0.22523300000000002
0.430619 0.531839 0.10121999999999998
0.215783 0.531855 0.31607199999999996
0.209312 0.5331 0.323788
0.180442 0.533141 0.352699
0.292637 0.534107 0.24147000000000002
0.19463 0.53412 0.33949000000000007
0.291219 0.534199 0.24297999999999997
0.288704 0.53463 0.24592600000000003
0.316539 0.534746 0.21820700000000004
0.201357 0.53478 0.333423
0.419769 0.534784 0.11501500000000003
0.35694 0.535417 0.17847700000000005
0.430958 0.535577 0.10461899999999996
0.246942 0.536207 0.289265
0.238803 0.536737 0.29793400000000003
0.1919 0.536872 0.34497200000000006
0.157822 0.538799 0.380977
0.434836 0.539184 0.104348
0.179266 0.539622 0.360356
0.180599 0.539899 0.3593
0.216667 0.540667 0.324
0.221303 0.540949 0.319646
0.225228 0.5412 0.31597200000000003
0.277674 0.541871 0.264197
0.453754 0.542557 0.08880299999999997
0.453078 0.542685 0.08960699999999999
0.181114 0.543221 0.36210699999999996
0.167069 0.54465 0.37758099999999994
0.338414 0.544679 0.20626500000000003
0.217772 0.544957 0.32718500000000006
0.356079 0.545017 0.188938
0.271962 0.545268 0.273306
0.446643 0.545437 0.09879399999999994
0.324158 0.545461 0.22130299999999997
0.401869 0.545707 0.14383800000000008
0.26142 0.546075 0.284655
0.250254 0.546337 0.296083
0.225228 0.547011 0.32178300000000004
0.208139 0.547336 0.3391970000000001
0.201555 0.547673 0.3461179999999999
0.24288 0.547798 0.304918
0.361963 0.547919 0.18595600000000007
0.448177 0.548562 0.100385
0.198382 0.548847 0.35046499999999997
0.197402 0.548858 0.351456
0.252297 0.549862 0.29756499999999997
0.325949 0.555296 0.22934700000000002
0.282669 0.556201 0.27353199999999994
0.308756 0.556871 0.24811500000000003
0.249737 0.557154 0.30741700000000005
0.369801 0.558733 0.18893200000000004
0.180042 0.559476 0.37943399999999994
0.308851 0.560138 0.25128700000000004
0.348053 0.560362 0.21230900000000003
0.274443 0.560578 0.28613500000000003
0.263234 0.560636 0.297402
0.170101 0.561993 0.39189199999999996
0.23486 0.562751 0.327891
1.027759 0.564836 -0.4629230000000001
0.229144 0.564966 0.33582199999999995
0.276469 0.566145 0.289676
0.285093 0.566283 0.28119
0.054512 0.566287 0.511775
0.248832 0.566629 0.31779700000000005
0.258128 0.568187 0.310059
0.684725 0.56832 -0.11640499999999998
0.280932 0.568333 0.28740099999999996
0.679579 0.568383 -0.11119600000000007
0.311316 0.569094 0.257778
0.233497 0.569237 0.33574
0.249042 0.569298 0.320256
0.463011 0.570091 0.10708000000000001
0.673781 0.571151 -0.10263
0.121882 0.57189 0.450008
0.183071 0.572236 0.389165
0.081075 0.573416 0.49234100000000003
0.182313 0.576203 0.39389
0.734919 0.576494 -0.15842500000000004
0.091651 0.577171 0.48552
0.260096 0.580059 0.319963
0.484739 0.580076 0.09533700000000006
0.710473 0.581368 -0.12910500000000003
0.31003 0.582233 0.27220300000000003
0.233497 0.582311 0.348814
0.722614 0.588055 -0.13455899999999998
0.495127 0.589201 0.09407399999999999
0.196385 0.590552 0.39416699999999993
0.091651 0.592586 0.5009349999999999
0.152422 0.594706 0.44228399999999995
0.091651 0.596923 0.5052719999999999
0.831701 0.604487 -0.22721400000000003
0.249042 0.609741 0.360699
0.829569 0.615714 -0.21385500000000002
0.763034 0.627491 -0.13554299999999997
0.764677 0.630815 -0.13386200000000004
0.554665 0.650723 0.09605800000000009
1.824413 0.670768 -1.153645
0.558619 0.671005 0.11238599999999999
0.558619 0.672968 0.11434900000000003
0.794461 0.679539 -0.11492199999999997
0.798384 0.686011 -0.11237299999999995
0.802503 0.692944 -0.10955899999999996
0.856054 0.702563 -0.15349099999999993
0.842818 0.709206 -0.13361199999999995
0.594519 0.710632 0.11611300000000002
0.888409 0.714167 -0.174242
0.865655 0.71962 -0.14603499999999991
0.835983 0.722963 -0.11302000000000001
0.862111 0.726032 -0.13607899999999995
0.62929 0.731149 0.10185900000000003
0.86334 0.734005 -0.12933499999999998
0.859 0.736085 -0.122915
0.863176 0.742232 -0.12094400000000005
0.879152 0.744761 -0.13439100000000004
0.862995 0.750398 -0.11259699999999995
0.890581 0.753665 -0.13691599999999993
0.876676 0.756813 -0.11986300000000005
0.87221 0.757068 -0.11514200000000008
0.882634 0.758219 -0.12441500000000005
0.880097 0.758395 -0.12170199999999998
0.893442 0.758863 -0.134579
0.877168 0.759174 -0.11799399999999993
0.879239 0.762235 -0.117004
0.8778 0.764067 -0.11373299999999997
0.918669 0.764693 -0.153976
0.887294 0.765956 -0.12133800000000006
0.671407 0.772642 0.10123500000000007
0.891247 0.774057 -0.11719000000000002
0.889783 0.774212 -0.11557099999999998
0.902583 0.77768 -0.12490299999999999
0.928832 0.777817 -0.151015
1.621965 0.777832 -0.8441330000000001
0.914267 0.786238 -0.12802900000000006
0.64823 0.78712 0.13889000000000007
0.69102 0.792899 0.10187900000000005
0.914899 0.795378 -0.11952099999999999
0.924735 0.796741 -0.12799399999999994
0.931967 0.803651 -0.12831599999999999
0.933232 0.803816 -0.12941599999999998
0.923597 0.806858 -0.11673900000000004
0.688185 0.809537 0.1213519999999999
0.700606 0.812648 0.11204200000000009
0.94589 0.81802 -0.12787000000000004
0.702371 0.818963 0.11659200000000003
0.949618 0.820084 -0.12953399999999993
0.699632 0.820289 0.12065700000000001
0.712082 0.822039 0.10995699999999997
0.688238 0.824172 0.135934
0.715777 0.827701 0.11192400000000002
0.722274 0.828721 0.10644700000000007
0.716121 0.830746 0.11462499999999998
1.548666 0.831442 -0.7172240000000001
0.716833 0.833418 0.11658499999999994
0.728267 0.83694 0.10867300000000002
0.719435 0.83984 0.12040499999999998
0.730401 0.840596 0.11019500000000004
0.712409 0.842713 0.1303040000000001
0.737869 0.843654 0.10578500000000002
0.705619 0.844039 0.13842
0.706071 0.846647 0.14057600000000003
0.701843 0.847332 0.14548899999999998
0.73495 0.84991 0.11496000000000006
0.743433 0.850059 0.106626
0.733931 0.851579 0.11764799999999997
0.737216 0.858398 0.12118200000000001
0.757952 0.864429 0.10647700000000004
1.523195 0.864841 -0.6583540000000001
0.756093 0.867443 0.11134999999999995
0.760024 0.86933 0.10930600000000001
0.757141 0.870295 0.11315400000000009
0.740976 0.870317 0.12934100000000004
0.76375 0.871924 0.10817399999999999
0.744496 0.871981 0.12748499999999996
0.731252 0.872638 0.141386
0.756047 0.873108 0.11706099999999997
0.761815 0.876405 0.11458999999999997
0.724561 0.876845 0.15228399999999997
0.760931 0.877852 0.11692099999999994
0.768413 0.878679 0.11026599999999998
0.762325 0.882565 0.12024000000000001
0.661294 0.884427 0.22313299999999991
0.760204 0.885441 0.12523700000000004
0.748886 0.886818 0.13793199999999994
1.020543 0.890287 -0.13025599999999993
0.640649 0.890755 0.25010599999999994
0.708336 0.891107 0.18277100000000002
0.784787 0.893194 0.10840700000000003
0.785939 0.893452 0.10751299999999997
0.784648 0.89403 0.10938199999999998
0.771696 0.894268 0.1225719999999999
0.785848 0.89668 0.11083200000000004
0.782429 0.896785 0.11435600000000001
0.775965 0.907201 0.13123600000000002
0.763585 0.908664 0.14507900000000007
0.056413 0.919011 0.862598
0.812715 0.922027 0.10931200000000008
0.791554 0.927012 0.13545799999999997
0.798464 0.92806 0.12959600000000004
0.776039 0.930042 0.154003
0.788652 0.931116 0.14246400000000004
1.601861 0.933132 -0.668729
0.806312 0.94163 0.13531799999999994
0.822524 0.943035 0.12051099999999992
0.831658 0.943718 0.11205999999999994
0.817444 0.94548 0.12803600000000004
1.461126 0.946165 -0.5149609999999999
1.426382 0.947763 -0.478619
1.672667 0.949843 -0.7228239999999999
1.524944 0.95142 -0.573524
0.681576 0.952908 0.271332
0.816561 0.954922 0.13836100000000007
0.599362 0.957976 0.3586140000000001
1.650967 0.961647 -0.68932
1.15444 0.962368 -0.1920719999999999
2.207569 0.965137 -1.242432
1.475109 0.970413 -0.504696
1.402469 0.974739 -0.42772999999999994
0.855235 0.976297 0.121062
1.329791 0.978749 -0.35104199999999997
1.742652 0.982188 -0.7604640000000001
0.606015 0.982397 0.376382
0.866489 0.983673 0.11718400000000007
0.860078 0.98617 0.12609199999999998
1.601259 0.986796 -0.614463
1.653252 0.987059 -0.6661929999999999
1.590107 0.988074 -0.6020329999999999
1.802471 0.989281 -0.81319
1.319088 0.989453 -0.329635
1.667971 0.991969 -0.6760020000000001
1.746576 0.992833 -0.7537429999999999
1.63806 0.99396 -0.6441000000000001
1.127826 0.994188 -0.13363800000000003
1.787327 0.994738 -0.7925890000000001
1.824816 0.995488 -0.829328
1.41739 0.997584 -0.4198059999999999
1.657127 1.002209 -0.6549180000000001
1.169706 1.002639 -0.16706699999999985
1.441202 1.004558 -0.43664400000000003
1.409039 1.005848 -0.40319099999999986
1.453533 1.005896 -0.44763700000000006
1.138526 1.009667 -0.12885899999999983
1.616338 1.010569 -0.605769
0.858544 1.013345 0.15480099999999997
1.150973 1.014075 -0.13689799999999996
1.443565 1.01505 -0.428515
1.927208 1.015295 -0.911913
1.504998 1.01536 -0.489638
1.379621 1.01599 -0.36363100000000004
1.47222 1.016336 -0.4558840000000002
1.410431 1.017733 -0.392698
1.475326 1.01884 -0.45648599999999995
1.378736 1.019098 -0.3596379999999999
1.739156 1.01965 -0.719506
1.418813 1.019896 -0.3989170000000002
1.791307 1.021813 -0.7694939999999999
1.401893 1.022957 -0.37893600000000016
1.303727 1.024817 -0.27891
1.35493 1.026905 -0.328025
1.361027 1.027418 -0.33360900000000004
1.710025 1.027736 -0.6822889999999999
1.743169 1.027921 -0.7152479999999999
1.466038 1.02894 -0.437098
1.772863 1.029769 -0.7430940000000001
1.927208 1.030659 -0.896549
1.698685 1.03172 -0.666965
1.927208 1.032247 -0.8949610000000001
1.473799 1.034114 -0.4396850000000001
1.363779 1.034989 -0.32879000000000014
1.16741 1.0354 -0.13200999999999996
1.325079 1.037865 -0.28721399999999986
1.776081 1.039433 -0.736648
1.307247 1.039524 -0.26772300000000016
1.811629 1.03957 -0.7720589999999998
1.328442 1.040118 -0.2883239999999998
1.234898 1.042282 -0.19261600000000012
1.401085 1.042795 -0.35829
1.178789 1.042895 -0.13589400000000018
1.325085 1.043143 -0.28194200000000014
1.787327 1.045227 -0.7421000000000002
1.199378 1.046264 -0.15311399999999997
