zphoto zspec
1.993007 1.671062
1.435284 1.67182
1.012621 1.673136
1.861223 1.673173
1.863519 1.673268
0.976601 1.67343
1.891255 1.673554
1.874189 1.673589
1.467763 1.673847
1.520018 1.673997
1.922366 1.674511
1.857039 1.674519
1.473331 1.676443
1.987528 1.676673
1.848038 1.676784
0.986778 1.677047
1.411545 1.678105
1.85081 1.67844
1.483789 1.679247
1.024999 1.679318
1.871889 1.680052
1.395956 1.680481
1.956296 1.681066
1.47385 1.681614
1.484927 1.682054
1.504383 1.682445
1.915527 1.684115
1.870237 1.685667
1.512147 1.685868
1.515672 1.687828
1.895549 1.688243
1.489197 1.688758
1.505846 1.689566
1.533225 1.690613
0.914224 1.690635
1.529579 1.691449
1.960402 1.692136
1.504723 1.694278
1.018781 1.695158
1.109329 1.695162
1.887484 1.695533
1.888317 1.695719
1.881808 1.69604
1.473596 1.696959
1.538069 1.697613
1.913091 1.698129
1.393139 1.698142
1.945362 1.698429
1.534927 1.699081
1.541913 1.699088
1.464613 1.699243
1.285821 1.699283
1.938125 1.700305
1.49783 1.704606
1.993007 1.70596
2.167977 1.706094
1.542332 1.707633
1.958251 1.707974
1.475175 1.709838
1.537341 1.71007
1.410385 1.710246
1.957972 1.71145
2.052332 1.711974
1.920308 1.71445
2.03341 1.714508
1.443883 1.715188
1.975493 1.715403
1.407007 1.715408
1.911216 1.715482
1.461086 1.716386
1.488129 1.717306
1.531452 1.718197
1.922366 1.720358
1.561346 1.720676
1.539303 1.720687
1.561012 1.720911
1.376436 1.72179
1.545296 1.721856
1.924801 1.721909
1.468693 1.722362
1.514795 1.722527
1.203504 1.724335
1.538671 1.725614
1.983493 1.726181
1.017369 1.726888
1.464528 1.727801
1.55149 1.729758
1.542236 1.73043
1.397266 1.730708
1.918638 1.731082
1.916047 1.731224
1.481616 1.733011
1.55385 1.73312
1.460934 1.733416
1.54361 1.735037
1.345726 1.736071
1.519449 1.736914
1.398671 1.738925
1.55479 1.739974
2.023927 1.739975
1.551219 1.740258
1.932057 1.74061
1.493934 1.741044
1.56646 1.741241
1.451202 1.741869
1.109624 1.743067
1.013091 1.743225
1.582148 1.743499
1.519921 1.743857
1.557049 1.74415
1.530607 1.744563
2.006284 1.745385
1.252101 1.745529
1.549227 1.745905
1.949076 1.746506
1.343949 1.74661
1.54618 1.747109
1.568354 1.747148
1.558304 1.749332
1.592454 1.749996
1.531959 1.750641
1.593864 1.75088
1.555165 1.752008
1.566922 1.753078
1.337496 1.753322
1.588861 1.754673
1.575354 1.755273
1.460291 1.755302
1.521127 1.756135
1.576647 1.757345
1.537335 1.758091
1.587036 1.758469
2.077004 1.758909
2.049213 1.759615
2.024541 1.75969
1.545878 1.759837
1.527982 1.762518
1.550417 1.763624
1.594768 1.763761
1.987528 1.764493
1.95646 1.765925
1.603304 1.76684
1.573499 1.767983
1.969712 1.768422
2.102479 1.768841
1.522732 1.770958
2.157749 1.772701
2.142694 1.77504
1.992337 1.775878
1.571203 1.776133
1.51368 1.776909
1.523978 1.777307
1.591965 1.777854
1.956296 1.778427
1.606219 1.779877
1.517373 1.780216
1.608955 1.780294
1.616248 1.780943
1.538852 1.780944
1.547438 1.782411
1.607128 1.782948
1.567417 1.78319
1.556633 1.783321
1.617736 1.78367
1.561778 1.785172
1.971058 1.785566
2.271667 1.786148
1.524586 1.786879
1.622467 1.787582
1.600882 1.787601
1.48431 1.788233
1.984996 1.788255
1.56189 1.789008
1.622189 1.789855
1.313145 1.790393
2.211542 1.791516
1.599067 1.791778
2.185078 1.792003
1.213933 1.793055
1.59121 1.793853
1.556053 1.795074
1.611975 1.795083
1.619954 1.79514
1.623258 1.797716
1.633001 1.797869
1.486131 1.798113
1.986844 1.799719
1.981779 1.799821
2.029047 1.800512
2.064921 1.801023
1.475564 1.801427
2.082662 1.80144
1.626817 1.801876
1.437845 1.802021
1.529083 1.803012
1.579227 1.80393
2.203127 1.804164
2.200085 1.804395
1.631895 1.805528
1.436268 1.807046
1.623219 1.809542
1.640566 1.810179
1.528503 1.812084
1.328983 1.813309
1.654299 1.814355
1.642911 1.815139
1.412125 1.815239
1.624545 1.815761
1.625181 1.816342
1.656807 1.817465
1.597406 1.818255
2.000859 1.818826
1.642994 1.819131
2.142694 1.819677
2.090911 1.82099
1.636378 1.821662
1.320902 1.821948
1.577161 1.822806
2.034863 1.823398
2.211542 1.823576
1.660786 1.823771
1.594701 1.823811
2.115556 1.824786
1.640165 1.825211
1.632977 1.825307
1.651459 1.825401
1.605065 1.826346
1.649018 1.828367
2.209282 1.828736
1.657049 1.828997
1.607751 1.829046
1.615462 1.830621
1.616933 1.83104
1.655901 1.831479
1.638252 1.83221
1.5928 1.832906
2.025992 1.833561
1.606347 1.834108
1.670505 1.834874
1.615711 1.834992
2.083927 1.835105
2.052743 1.835417
2.10225 1.836692
1.646822 1.838321
1.665843 1.838499
1.604205 1.838563
1.635152 1.839166
1.660849 1.840303
1.653049 1.840818
1.647839 1.84126
1.672787 1.841643
1.081193 1.841838
1.663789 1.842524
1.652105 1.842529
1.674387 1.842653
2.418812 1.843245
1.657936 1.843878
1.620952 1.843957
1.682401 1.845305
2.229739 1.8467
1.639428 1.846917
1.682319 1.847016
1.685218 1.847876
2.191054 1.848914
2.215568 1.849121
1.612734 1.849387
1.638467 1.849404
1.670638 1.84971
2.34027 1.849834
2.066462 1.850953
2.132644 1.851115
1.59406 1.852074
1.630961 1.852518
1.621034 1.853503
1.667907 1.853607
1.689778 1.854048
1.645637 1.854055
1.660079 1.856119
1.239477 1.857088
1.672919 1.858976
2.047549 1.859154
1.661316 1.859308
2.132644 1.859329
1.568392 1.861196
1.499859 1.861411
2.115318 1.862346
1.675538 1.862671
1.657936 1.863333
1.611003 1.863629
1.675371 1.864236
1.672938 1.864744
1.662751 1.865128
1.703052 1.867785
2.121402 1.868508
1.62922 1.868508
1.693982 1.868788
1.620209 1.869635
1.70286 1.87144
1.675538 1.872269
2.099452 1.874712
1.661874 1.876634
1.701567 1.876878
1.633202 1.877331
1.67543 1.877348
1.700216 1.877656
1.708841 1.87767
2.088974 1.878654
1.683615 1.878887
1.57723 1.879317
1.632462 1.879985
1.516881 1.880022
1.646379 1.880836
2.190151 1.880909
1.683467 1.881551
1.661755 1.882814
2.114469 1.883765
1.627786 1.884076
1.650208 1.884243
1.616292 1.884663
1.69481 1.885382
1.685439 1.88551
1.656087 1.886313
1.642654 1.886412
1.659918 1.887162
1.714524 1.887541
1.462015 1.887768
1.65376 1.887795
1.706339 1.888465
1.684681 1.889061
1.526126 1.890495
1.707274 1.890522
2.112312 1.890855
1.664813 1.891259
2.325472 1.892162
1.651326 1.89313
1.685543 1.893715
1.678148 1.894664
1.707106 1.895008
1.713182 1.896696
2.134399 1.896845
1.684707 1.897119
1.642289 1.897349
2.31289 1.897404
2.119537 1.897511
1.579585 1.898228
1.691899 1.898458
2.264073 1.89889
1.046214 1.899547
1.716165 1.900034
1.666382 1.900459
1.344954 1.901159
2.175474 1.901871
1.6116 1.902566
2.144582 1.903629
1.692272 1.904486
2.3965 1.904762
1.677964 1.905746
2.170573 1.906351
2.157749 1.906809
1.642962 1.907367
1.721968 1.907999
1.714526 1.908566
1.720759 1.909482
1.740063 1.911693
1.654698 1.912031
1.726488 1.912332
1.718767 1.91235
1.714552 1.914815
1.750128 1.917153
2.173334 1.918094
2.114099 1.918793
2.202763 1.91904
2.147931 1.919685
2.171812 1.920085
1.645089 1.920828
2.142694 1.922179
1.622681 1.925653
1.708082 1.925928
2.220626 1.927383
2.169831 1.929184
2.117617 1.929588
1.66748 1.930252
2.188841 1.930553
1.678567 1.932278
1.746466 1.93311
2.12121 1.933325
2.209282 1.933868
1.671442 1.937689
1.669155 1.937985
1.724477 1.939025
2.217224 1.939056
2.144119 1.939133
2.150589 1.939235
1.758223 1.939885
1.751881 1.940898
1.615804 1.941095
1.663916 1.941808
1.67132 1.942524
1.751194 1.944653
2.159938 1.944954
2.148434 1.947336
1.671661 1.949095
1.763303 1.951619
1.709705 1.952983
1.736044 1.953908
1.757665 1.955743
1.78809 1.956234
2.237898 1.956417
1.785543 1.958303
1.711873 1.959235
1.719765 1.959346
2.271667 1.962176
2.173557 1.963186
2.233389 1.963901
1.722429 1.966205
1.696369 1.967196
1.780433 1.968588
1.786815 1.973807
1.760912 1.973822
1.744475 1.976339
1.661718 1.977819
1.706024 1.981187
1.786017 1.983644
1.790575 1.984193
2.28108 1.984775
1.765474 1.984786
0.076937 1.986083
1.558598 1.988465
1.807333 1.991742
1.168446 1.992086
1.807275 1.993949
2.204585 1.994578
1.744475 1.996571
1.72675 1.997425
1.719311 1.998843
1.812855 1.999081
1.760999 1.999225
1.783564 1.99926
2.273301 2.000281
1.812531 2.003746
1.774334 2.004981
2.239894 2.006237
1.770537 2.006344
2.221764 2.008548
2.204084 2.010059
2.218885 2.012922
1.818359 2.013289
2.27804 2.013772
1.840969 2.014843
2.549286 2.015613
1.839078 2.018402
2.432048 2.019082
2.382724 2.020365
1.69652 2.020799
2.292597 2.020807
1.849632 2.023091
1.837222 2.024222
2.286507 2.024979
2.363712 2.025087
1.794487 2.02613
1.816894 2.026804
1.849913 2.028125
1.856576 2.02813
1.731722 2.030604
1.20504 2.031168
1.666112 2.032199
1.841674 2.032659
1.769509 2.036324
1.823337 2.040541
1.819495 2.041888
2.30145 2.043268
2.375983 2.043712
1.849738 2.044829
1.843177 2.048923
1.852181 2.049243
1.828136 2.04973
2.368831 2.05031
2.275283 2.052743
2.273718 2.052979
1.846171 2.053168
1.794374 2.053511
1.722907 2.054537
1.881814 2.055515
2.709166 2.05719
1.8099 2.05882
2.297715 2.058919
1.828556 2.059197
1.840938 2.060353
1.833743 2.060642
1.267695 2.062225
1.870454 2.062328
2.460184 2.062466
2.432795 2.063049
2.344034 2.064098
1.864035 2.064401
2.424161 2.064401
2.286472 2.064406
2.265749 2.065213
1.787331 2.065221
1.774334 2.066488
2.28882 2.06649
2.327711 2.069163
2.295988 2.070626
1.849295 2.072521
2.296472 2.073809
1.778769 2.07441
1.851424 2.076847
2.309057 2.079252
2.35541 2.079308
2.332949 2.08152
1.896358 2.082623
2.314369 2.082871
1.836642 2.083019
1.87336 2.08308
2.371162 2.083487
2.332163 2.084933
1.842797 2.085128
2.311454 2.086642
1.837727 2.087402
1.549182 2.090927
1.86918 2.09107
2.322594 2.091726
1.88755 2.092579
1.889491 2.092812
2.328605 2.09282
2.441351 2.096421
1.896358 2.096787
2.35097 2.097465
1.869067 2.099682
1.902987 2.099975
1.716577 2.10221
1.89394 2.10667
1.459248 2.10704
1.880728 2.107708
2.435167 2.108319
1.876836 2.111417
1.882938 2.112599
1.913172 2.11569
1.894926 2.116238
1.922547 2.117685
2.32071 2.117988
1.902938 2.119172
1.906335 2.119604
2.407694 2.122132
1.920425 2.123222
1.738472 2.124554
2.404764 2.125959
1.891745 2.126836
1.937374 2.127533
1.641101 2.128852
2.483318 2.129175
1.881274 2.129365
2.333976 2.129939
0.070055 2.129973
1.913104 2.130009
2.429809 2.131058
1.946214 2.131228
1.947279 2.131525
1.950759 2.132824
1.914456 2.134206
2.390908 2.135098
2.388685 2.135275
1.903729 2.138294
2.35097 2.138564
1.944758 2.138688
2.34974 2.139417
1.912588 2.142212
1.909699 2.14551
1.919567 2.146702
1.918454 2.146727
2.36796 2.147058
2.363379 2.149189
1.929331 2.149726
1.940505 2.149979
1.741212 2.151961
2.357749 2.15461
1.886716 2.15676
1.808462 2.159352
1.907507 2.161608
2.495055 2.162128
0.235732 2.165038
1.979792 2.168559
2.577363 2.168622
1.947572 2.16915
1.817586 2.169945
1.949308 2.169971
1.975103 2.170071
1.789026 2.171832
1.979111 2.17438
2.409883 2.175579
2.640404 2.176255
2.437414 2.178872
1.846739 2.179394
1.784243 2.179558
1.880318 2.181546
1.998597 2.181999
1.901119 2.183515
1.920929 2.184603
0.148397 2.185327
1.930264 2.185341
2.459734 2.189053
1.926053 2.19005
0.128514 2.194319
1.984882 2.194359
1.961559 2.194694
1.913722 2.194817
2.476527 2.195471
2.460522 2.195527
1.969902 2.197031
2.005492 2.19816
2.424374 2.199332
1.848914 2.200064
2.538072 2.200196
1.927258 2.201694
2.013195 2.201865
1.871405 2.20288
0.148397 2.20339
1.963337 2.205311
1.930663 2.205452
0.07899 2.205539
0.256133 2.205711
2.014622 2.206189
2.437196 2.212484
1.941998 2.213408
2.012491 2.215217
2.028488 2.215886
2.42642 2.220241
2.023131 2.221633
2.01243 2.222794
1.996468 2.225558
1.923506 2.22557
2.491947 2.225979
1.9491 2.232039
2.000842 2.233573
2.490561 2.235479
2.049956 2.236332
2.025149 2.23754
1.796003 2.239179
1.820647 2.239352
0.075721 2.239534
0.058687 2.24337
1.98743 2.24344
2.04405 2.243454
2.035155 2.245593
1.965285 2.246687
1.745075 2.250439
0.109868 2.253125
2.050222 2.254006
2.031779 2.259454
1.967809 2.260002
2.060935 2.261542
2.535246 2.262642
0.209319 2.262713
2.500334 2.264364
2.035504 2.264842
0.582457 2.265033
2.054321 2.268384
2.018826 2.270711
1.952056 2.272281
1.188309 2.273478
2.006416 2.280699
2.081075 2.281206
2.630796 2.285217
2.008522 2.28573
2.080885 2.287415
2.061092 2.2884
0.09641 2.290277
1.972028 2.290962
2.002538 2.292714
2.034105 2.293143
1.960337 2.294779
1.947435 2.294965
2.011969 2.29577
2.077052 2.295908
2.089295 2.296658
2.554005 2.297362
0.079697 2.298645
0.230114 2.298728
2.531451 2.299454
2.079273 2.299568
2.519422 2.299919
2.591101 2.300089
2.040906 2.300185
0.04855 2.3023
1.946034 2.302325
2.025146 2.302821
2.078809 2.303109
1.898813 2.303917
0.104926 2.304125
0.08158 2.304776
2.587919 2.305344
2.112362 2.305631
2.118491 2.307326
2.114218 2.308916
2.014511 2.309874
1.92993 2.31002
2.125079 2.314906
0.120988 2.315173
2.661061 2.317136
2.709166 2.317432
0.226666 2.317487
1.950846 2.318223
0.090634 2.318415
1.871251 2.318889
2.074923 2.319596
0.080999 2.320348
0.156191 2.320543
0.185871 2.322445
0.094173 2.324019
0.192907 2.325396
2.7981 2.32545
2.101161 2.325782
0.115975 2.325925
2.076401 2.325927
2.110516 2.326684
0.131302 2.327034
0.054283 2.328682
0.117057 2.32917
2.573778 2.329417
0.094939 2.330337
2.057539 2.330662
0.066962 2.330905
1.845337 2.332536
2.114716 2.333643
1.909184 2.337292
2.620005 2.338181
1.851159 2.339166
2.06674 2.341697
2.602462 2.342857
2.628858 2.346247
2.856167 2.346474
2.567472 2.346858
2.592817 2.348099
2.573699 2.348128
2.124561 2.348973
2.630517 2.352194
2.098614 2.353136
2.089039 2.355918
2.095247 2.356135
2.159278 2.357978
0.071293 2.358004
2.100368 2.360661
2.600961 2.361445
0.124639 2.361714
2.709166 2.362125
2.098293 2.363848
2.067066 2.364781
0.210264 2.364992
2.112001 2.366062
0.151194 2.36794
2.72406 2.369646
0.099837 2.370671
0.11958 2.371025
2.590574 2.37147
0.215452 2.374858
2.137574 2.37531
2.147597 2.376815
2.046403 2.377954
2.098293 2.37796
0.258622 2.378841
0.140053 2.379045
0.070203 2.380117
0.095028 2.383376
0.224242 2.384145
2.611773 2.384729
0.126811 2.386831
2.165324 2.388501
2.616978 2.388873
2.108306 2.389381
2.646211 2.3896
2.634071 2.391656
0.558402 2.392998
0.093079 2.394734
2.174304 2.39712
2.828607 2.397638
0.231616 2.400533
0.145542 2.400757
0.098391 2.400981
2.093985 2.402372
0.099732 2.403815
1.972763 2.406367
2.193268 2.406418
2.079796 2.412313
2.655291 2.413382
2.645944 2.415755
2.782518 2.417079
1.880494 2.417699
2.997824 2.418685
0.099496 2.419674
0.088827 2.422648
2.711799 2.42339
2.104209 2.426196
0.165694 2.426835
2.170772 2.429637
0.072544 2.430416
0.116078 2.432516
2.744436 2.432534
0.161135 2.433557
2.054624 2.433888
0.090129 2.434269
0.177108 2.435624
1.940694 2.435984
0.245692 2.436929
2.698293 2.438763
0.057854 2.442519
2.815862 2.442745
2.112826 2.443305
2.193875 2.443726
2.087496 2.444328
0.030937 2.444783
0.220553 2.445426
0.106478 2.447558
0.088622 2.448138
0.099445 2.451249
1.987181 2.451417
2.158085 2.454031
0.06898 2.455715
0.093167 2.458005
2.243723 2.459205
0.024708 2.460184
2.242893 2.462812
0.247748 2.462934
0.231757 2.463265
2.200662 2.463986
0.151628 2.464156
0.066962 2.46496
2.200128 2.466496
2.197966 2.46811
0.091287 2.468193
0.168913 2.469553
0.148397 2.470505
0.21685 2.471095
0.132886 2.471148
0.054398 2.4761
2.077052 2.476233
0.187881 2.47803
2.854929 2.481434
2.261751 2.482078
0.099837 2.482081
0.142279 2.48283
1.942229 2.482908
0.097656 2.483037
2.822734 2.485258
2.284018 2.487888
0.098125 2.488644
0.130709 2.491872
0.210486 2.493524
0.077625 2.49506
2.781039 2.495079
0.213276 2.497325
2.293626 2.498569
2.129785 2.498681
0.079654 2.499245
0.098484 2.500089
0.142279 2.500987
2.892877 2.501803
0.099876 2.502938
0.076135 2.502978
0.182363 2.503003
0.192907 2.503915
2.287307 2.507742
2.822407 2.509056
2.790035 2.511467
0.106378 2.512658
2.781039 2.517003
2.312927 2.519995
2.319542 2.520014
2.123936 2.52082
2.298557 2.522163
2.084294 2.524288
0.28833 2.525351
0.125788 2.529068
0.131553 2.532087
0.224706 2.533702
0.127991 2.534128
0.092513 2.536215
0.165309 2.537228
2.803882 2.540696
2.142132 2.544603
0.087034 2.544771
0.229394 2.545095
0.070644 2.545852
0.175303 2.546084
0.12496 2.546101
2.925837 2.54711
2.340785 2.549274
0.106833 2.549381
2.892877 2.550374
2.108871 2.551744
2.338583 2.554806
0.056293 2.556928
2.27778 2.559147
2.258874 2.562864
2.320299 2.564197
0.12696 2.565007
0.200404 2.566384
0.034084 2.566887
2.996193 2.571295
2.825883 2.571407
0.096787 2.575372
2.884139 2.576635
2.907263 2.578736
2.870335 2.580723
2.822734 2.582214
2.353503 2.583169
2.301709 2.587106
0.201853 2.588891
2.893052 2.590136
0.091651 2.596685
0.09641 2.601608
0.020205 2.609067
2.344044 2.609433
0.068818 2.610881
2.357293 2.615685
0.215771 2.618057
0.092192 2.620254
2.245474 2.621533
0.092219 2.626756
0.145542 2.627363
0.187881 2.631728
0.206127 2.637999
0.122523 2.640401
2.374214 2.644913
2.350525 2.64643
0.082853 2.650207
2.925837 2.652388
0.276469 2.663179
0.055746 2.663364
0.209628 2.663601
0.204 2.665153
2.400283 2.670067
2.453832 2.671813
0.097148 2.675729
0.171542 2.676791
2.946152 2.677103
2.466738 2.679938
0.247611 2.680699
0.182091 2.681193
2.336929 2.683203
2.462726 2.685648
0.19177 2.68963
2.966153 2.694326
2.469958 2.695757
2.964011 2.698702
2.469694 2.703906
2.450234 2.705708
2.449513 2.70637
2.491743 2.708575
0.17627 2.714751
0.244009 2.714864
2.501811 2.715078
2.357401 2.717166
0.249798 2.719469
0.095787 2.720278
2.364881 2.721005
0.236115 2.721267
0.204 2.723605
0.197927 2.737608
3.037912 2.745107
2.461142 2.756344
0.213268 2.758345
0.129382 2.766683
2.363445 2.766816
2.500482 2.769636
0.21267 2.782837
2.474225 2.788399
2.552479 2.792034
0.56657 2.79991
0.217022 2.805372
2.524128 2.805527
0.266009 2.807701
2.440512 2.809309
2.169173 2.812211
0.249798 2.813772
2.449798 2.81387
2.488391 2.815569
0.325256 2.818873
0.108659 2.819097
0.102924 2.825581
0.273236 2.828006
0.22146 2.833597
0.223522 2.839962
0.201412 2.840077
2.582627 2.840301
2.278958 2.840876
2.457752 2.841447
2.612224 2.84221
2.461844 2.845072
2.552943 2.854929
2.426736 2.856687
2.636094 2.865279
0.185467 2.865791
0.161632 2.866611
2.633043 2.86672
2.545267 2.876516
0.260016 2.878506
0.217049 2.881876
2.594189 2.885252
0.168972 2.885792
0.26426 2.893893
0.21517 2.896127
2.404641 2.897485
0.201364 2.898597
0.267055 2.900685
0.238325 2.90119
0.313563 2.911874
2.531763 2.916853
2.662676 2.918984
0.223522 2.919979
0.213973 2.923764
2.6393 2.925664
0.198065 2.926827
2.659464 2.93235
0.226348 2.933791
2.61766 2.937246
0.248341 2.938286
0.223522 2.945492
2.644272 2.952352
2.711717 2.952642
2.715183 2.959786
2.568572 2.963039
2.577638 2.964298
2.720102 2.966399
0.207808 2.977511
2.677359 2.996118
0.261676 2.99865
2.745682 3.039639
2.466699 3.040638
2.763761 3.051552
2.78359 3.060091
0.388392 3.061933
2.773921 3.095821
2.90696 3.19249
